id,level,description
P.85.92-9/02,Subclasse,"Ensino de artes cênicas, exceto dança"
P.85.92-9/03,Subclasse,"Ensino de música"
P.85.92-9/99,Subclasse,"Ensino de arte e cultura não especificado anteriormente"
P.85.93-7,Classe,"Ensino de idiomas"
P.85.93-7/00,Subclasse,"Ensino de idiomas"
P.85.99-6,Classe,"Atividades de ensino não especificadas anteriormente"
P.85.99-6/01,Subclasse,"Formação de condutores"
P.85.99-6/02,Subclasse,"Cursos de pilotagem"
P.85.99-6/03,Subclasse,"Treinamento em informática"
P.85.99-6/04,Subclasse,"Treinamento em desenvolvimento profissional e gerencial"
P.85.99-6/05,Subclasse,"Cursos preparatórios para concursos"
P.85.99-6/99,Subclasse,"Outras atividades de ensino não especificadas anteriormente"
Q,Seção,"Saúde Humana e Serviços Sociais"
Q.86,Divisão,"Atividades de Atenção À Saúde Humana"
Q.86.1,Grupo,"Atividades de atendimento hospitalar"
Q.86.10-1,Classe,"Atividades de atendimento hospitalar"
Q.86.10-1/01,Subclasse,"Atividades de atendimento hospitalar, exceto pronto-socorro e unidades para atendimento a urgências"
Q.86.10-1/02,Subclasse,"Atividades de atendimento em pronto-socorro e unidades hospitalares para atendimento a urgências"
Q.86.2,Grupo,"Serviços móveis de atendimento a urgências e de remoção de pacientes"
Q.86.21-6,Classe,"Serviços móveis de atendimento a urgências"
Q.86.21-6/01,Subclasse,"UTI móvel"
Q.86.21-6/02,Subclasse,"Serviços móveis de atendimento a urgências, exceto por UTI móvel"
Q.86.22-4,Classe,"Serviços de remoção de pacientes, exceto os serviços móveis de atendimento a urgências"
Q.86.22-4/00,Subclasse,"Serviços de remoção de pacientes, exceto os serviços móveis de atendimento a urgências"
Q.86.3,Grupo,"Atividades de atenção ambulatorial executadas por médicos e odontólogos"
Q.86.30-5,Classe,"Atividades de atenção ambulatorial executadas por médicos e odontólogos"
Q.86.30-5/01,Subclasse,"Atividade médica ambulatorial com recursos para realização de procedimentos cirúrgicos"
Q.86.30-5/02,Subclasse,"Atividade médica ambulatorial com recursos para realização de exames complementares"
Q.86.30-5/03,Subclasse,"Atividade médica ambulatorial restrita a consultas"
Q.86.30-5/04,Subclasse,"Atividade odontológica"
Q.86.30-5/06,Subclasse,"Serviços de vacinação e imunização humana"
Q.86.30-5/07,Subclasse,"Atividades de reprodução humana assistida"
Q.86.30-5/99,Subclasse,"Atividades de atenção ambulatorial não especificadas anteriormente"
Q.86.4,Grupo,"Atividades de serviços de complementação diagnóstica e terapêutica"
Q.86.40-2,Classe,"Atividades de serviços de complementação diagnóstica e terapêutica"
Q.86.40-2/01,Subclasse,"Laboratórios de anatomia patológica e citológica"
Q.86.40-2/02,Subclasse,"Laboratórios clínicos"
Q.86.40-2/03,Subclasse,"Serviços de diálise e nefrologia"
Q.86.40-2/04,Subclasse,"Serviços de tomografia"
Q.86.40-2/05,Subclasse,"Serviços de diagnóstico por imagem com uso de radiação ionizante, exceto tomografia"
Q.86.40-2/06,Subclasse,"Serviços de ressonância magnética"
Q.86.40-2/07,Subclasse,"Serviços de diagnóstico por imagem sem uso de radiação ionizante, exceto ressonância magnética"
Q.86.40-2/08,Subclasse,"Serviços de diagnóstico por registro gráfico - ECG, EEG e outros exames análogos"
Q.86.40-2/09,Subclasse,"Serviços de diagnóstico por métodos ópticos - endoscopia e outros exames análogos"
Q.86.40-2/10,Subclasse,"Serviços de quimioterapia"
Q.86.40-2/11,Subclasse,"Serviços de radioterapia"
Q.86.40-2/12,Subclasse,"Serviços de hemoterapia"
Q.86.40-2/13,Subclasse,"Serviços de litotripsia"
Q.86.40-2/14,Subclasse,"Serviços de bancos de células e tecidos humanos"
Q.86.40-2/99,Subclasse,"Atividades de serviços de complementação diagnóstica e terapêutica não especificadas anteriormente"
Q.86.5,Grupo,"Atividades de profissionais da área de saúde, exceto médicos e odontólogos"
Q.86.50-0,Classe,"Atividades de profissionais da área de saúde, exceto médicos e odontólogos"
Q.86.50-0/01,Subclasse,"Atividades de enfermagem"
Q.86.50-0/02,Subclasse,"Atividades de profissionais da nutrição"
Q.86.50-0/03,Subclasse,"Atividades de psicologia e psicanálise"
Q.86.50-0/04,Subclasse,"Atividades de fisioterapia"
Q.86.50-0/05,Subclasse,"Atividades de terapia ocupacional"
Q.86.50-0/06,Subclasse,"Atividades de fonoaudiologia"
Q.86.50-0/07,Subclasse,"Atividades de terapia de nutrição enteral e parenteral"
Q.86.50-0/99,Subclasse,"Atividades de profissionais da área de saúde não especificadas anteriormente"
Q.86.6,Grupo,"Atividades de apoio à gestão de saúde"
Q.86.60-7,Classe,"Atividades de apoio à gestão de saúde"
Q.86.60-7/00,Subclasse,"Atividades de apoio à gestão de saúde"
Q.86.9,Grupo,"Atividades de atenção à saúde humana não especificadas anteriormente"
Q.86.90-9,Classe,"Atividades de atenção à saúde humana não especificadas anteriormente"
Q.86.90-9/01,Subclasse,"Atividades de práticas integrativas e complementares em saúde humana"
Q.86.90-9/02,Subclasse,"Atividades de bancos de leite humano"
Q.86.90-9/03,Subclasse,"Atividades de acupuntura"
Q.86.90-9/04,Subclasse,"Atividades de podologia"
Q.86.90-9/99,Subclasse,"Outras atividades de atenção à saúde humana não especificadas anteriormente"
Q.87,Divisão,"Atividades de Atenção À Saúde Humana Integradas Com Assistência Social, Prestadas Em Residências Coletivas e Particulares"
Q.87.1,Grupo,"Atividades de assistência a idosos, deficientes físicos, imunodeprimidos e convalescentes, e de infra-estrutura e apoio a pacientes prestadas em residências coletivas e particulares"
Q.87.11-5,Classe,"Atividades de assistência a idosos, deficientes físicos, imunodeprimidos e convalescentes prestadas em residências coletivas e particulares"
Q.87.11-5/01,Subclasse,"Clínicas e residências geriátricas"
Q.87.11-5/02,Subclasse,"Instituições de longa permanência para idosos"
Q.87.11-5/03,Subclasse,"Atividades de assistência a deficientes físicos, imunodeprimidos e convalescentes"
Q.87.11-5/04,Subclasse,"Centros de apoio a pacientes com câncer e com AIDS"
Q.87.11-5/05,Subclasse,"Condomínios residenciais para idosos"
Q.87.12-3,Classe,"Atividades de fornecimento de infra-estrutura de apoio e assistência a paciente no domicílio"
Q.87.12-3/00,Subclasse,"Atividades de fornecimento de infra-estrutura de apoio e assistência a paciente no domicílio"
Q.87.2,Grupo,"Atividades de assistência psicossocial e à saúde a portadores de distúrbios psíquicos, deficiência mental e dependência química"
Q.87.20-4,Classe,"Atividades de assistência psicossocial e à saúde a portadores de distúrbios psíquicos, deficiência mental e dependência química"
Q.87.20-4/01,Subclasse,"Atividades de centros de assistência psicossocial"
Q.87.20-4/99,Subclasse,"Atividades de assistência psicossocial e à saúde a portadores de distúrbios psíquicos, deficiência mental e dependência química não especificadas anteriormente"
Q.87.3,Grupo,"Atividades de assistência social prestadas em residências coletivas e particulares"
Q.87.30-1,Classe,"Atividades de assistência social prestadas em residências coletivas e particulares"
Q.87.30-1/01,Subclasse,"Orfanatos"
Q.87.30-1/02,Subclasse,"Albergues assistenciais"
Q.87.30-1/99,Subclasse,"Atividades de assistência social prestadas em residências coletivas e particulares não especificadas anteriormente"
Q.88,Divisão,"Serviços de Assistência Social Sem Alojamento"
Q.88.0,Grupo,"Serviços de assistência social sem alojamento"
Q.88.00-6,Classe,"Serviços de assistência social sem alojamento"
Q.88.00-6/00,Subclasse,"Serviços de assistência social sem alojamento"
R,Seção,"Artes, Cultura, Esporte e Recreação"
R.90,Divisão,"Atividades Artísticas, Criativas e de Espetáculos"
R.90.0,Grupo,"Atividades artísticas, criativas e de espetáculos"
R.90.01-9,Classe,"Artes cênicas, espetáculos e atividades complementares"
R.90.01-9/01,Subclasse,"Produção teatral"
R.90.01-9/02,Subclasse,"Produção musical"
R.90.01-9/03,Subclasse,"Produção de espetáculos de dança"
R.90.01-9/04,Subclasse,"Produção de espetáculos circenses, de marionetes e similares"
R.90.01-9/05,Subclasse,"Produção de espetáculos de rodeios, vaquejadas e similares"
R.90.01-9/06,Subclasse,"Atividades de sonorização e de iluminação"
R.90.01-9/99,Subclasse,"Artes cênicas, espetáculos e atividades complementares não especificados anteriormente"
R.90.02-7,Classe,"Criação artística"
R.90.02-7/01,Subclasse,"Atividades de artistas plásticos, jornalistas independentes e escritores"
R.90.02-7/02,Subclasse,"Restauração de obras de arte"
R.90.03-5,Classe,"Gestão de espaços para artes cênicas, espetáculos e outras atividades artísticas"
R.90.03-5/00,Subclasse,"Gestão de espaços para artes cênicas, espetáculos e outras atividades artísticas"
R.91,Divisão,"Atividades Ligadas Ao Patrimônio Cultural e Ambiental"
R.91.0,Grupo,"Atividades ligadas ao patrimônio cultural e ambiental"
R.91.01-5,Classe,"Atividades de bibliotecas e arquivos"
R.91.01-5/00,Subclasse,"Atividades de bibliotecas e arquivos"
R.91.02-3,Classe,"Atividades de museus e de exploração, restauração artística e conservação de lugares e prédios históricos e atrações similares"
R.91.02-3/01,Subclasse,"Atividades de museus e de exploração de lugares e prédios históricos e atrações similares"
R.91.02-3/02,Subclasse,"Restauração e conservação de lugares e prédios históricos"
R.91.03-1,Classe,"Atividades de jardins botânicos, zoológicos, parques nacionais, reservas ecológicas e áreas de proteção ambiental"
R.91.03-1/00,Subclasse,"Atividades de jardins botânicos, zoológicos, parques nacionais, reservas ecológicas e áreas de proteção ambiental"
R.92,Divisão,"Atividades de Exploração de Jogos de Azar e Apostas"
R.92.0,Grupo,"Atividades de exploração de jogos de azar e apostas"
R.92.00-3,Classe,"Atividades de exploração de jogos de azar e apostas"
R.92.00-3/01,Subclasse,"Casas de bingo"
R.92.00-3/02,Subclasse,"Exploração de apostas em corridas de cavalos"
R.92.00-3/99,Subclasse,"Exploração de jogos de azar e apostas não especificados anteriormente"
R.93,Divisão,"Atividades Esportivas e de Recreação e Lazer"
R.93.1,Grupo,"Atividades esportivas"
R.93.11-5,Classe,"Gestão de instalações de esportes"
R.93.11-5/00,Subclasse,"Gestão de instalações de esportes"
R.93.12-3,Classe,"Clubes sociais, esportivos e similares"
R.93.12-3/00,Subclasse,"Clubes sociais, esportivos e similares"
R.93.13-1,Classe,"Atividades de condicionamento físico"
R.93.13-1/00,Subclasse,"Atividades de condicionamento físico"
R.93.19-1,Classe,"Atividades esportivas não especificadas anteriormente"
R.93.19-1/01,Subclasse,"Produção e promoção de eventos esportivos"
R.93.19-1/99,Subclasse,"Outras atividades esportivas não especificadas anteriormente"
R.93.2,Grupo,"Atividades de recreação e lazer"
R.93.21-2,Classe,"Parques de diversão e parques temáticos"
R.93.21-2/00,Subclasse,"Parques de diversão e parques temáticos"
R.93.29-8,Classe,"Atividades de recreação e lazer não especificadas anteriormente"
R.93.29-8/01,Subclasse,"Discotecas, danceterias, salões de dança e similares"
R.93.29-8/02,Subclasse,"Exploração de boliches"
R.93.29-8/03,Subclasse,"Exploração de jogos de sinuca, bilhar e similares"
R.93.29-8/04,Subclasse,"Exploração de jogos eletrônicos recreativos"
R.93.29-8/99,Subclasse,"Outras atividades de recreação e lazer não especificadas anteriormente"
S,Seção,"Outras Atividades de Serviços"
S.94,Divisão,"Atividades de Organizações Associativas"
S.94.1,Grupo,"Atividades de organizações associativas patronais, empresariais e profissionais"
S.94.11-1,Classe,"Atividades de organizações associativas patronais e empresariais"
S.94.11-1/00,Subclasse,"Atividades de organizações associativas patronais e empresariais"
S.94.12-0,Classe,"Atividades de organizações associativas profissionais"
S.94.12-0/00,Subclasse,"Atividades de organizações associativas profissionais"
S.94.2,Grupo,"Atividades de organizações sindicais"
S.94.20-1,Classe,"Atividades de organizações sindicais"
S.94.20-1/00,Subclasse,"Atividades de organizações sindicais"
S.94.3,Grupo,"Atividades de associações de defesa de direitos sociais"
S.94.30-8,Classe,"Atividades de associações de defesa de direitos sociais"
S.94.30-8/00,Subclasse,"Atividades de associações de defesa de direitos sociais"
S.94.9,Grupo,"Atividades de organizações associativas não especificadas anteriormente"
S.94.91-0,Classe,"Atividades de organizações religiosas"
S.94.91-0/00,Subclasse,"Atividades de organizações religiosas"
S.94.92-8,Classe,"Atividades de organizações políticas"
S.94.92-8/00,Subclasse,"Atividades de organizações políticas"
S.94.93-6,Classe,"Atividades de organizações associativas ligadas à cultura e à arte"
S.94.93-6/00,Subclasse,"Atividades de organizações associativas ligadas à cultura e à arte"
S.94.99-5,Classe,"Atividades associativas não especificadas anteriormente"
S.94.99-5/00,Subclasse,"Atividades associativas não especificadas anteriormente"
S.95,Divisão,"Reparação e Manutenção de Equipamentos de Informática e Comunicação e de Objetos Pessoais e Domésticos"
S.95.1,Grupo,"Reparação e manutenção de equipamentos de informática e comunicação"
S.95.11-8,Classe,"Reparação e manutenção de computadores e de equipamentos periféricos"
S.95.11-8/00,Subclasse,"Reparação e manutenção de computadores e de equipamentos periféricos"
S.95.12-6,Classe,"Reparação e manutenção de equipamentos de comunicação"
S.95.12-6/00,Subclasse,"Reparação e manutenção de equipamentos de comunicação"
S.95.2,Grupo,"Reparação e manutenção de objetos e equipamentos pessoais e domésticos"
S.95.21-5,Classe,"Reparação e manutenção de equipamentos eletroeletrônicos de uso pessoal e doméstico"
S.95.21-5/00,Subclasse,"Reparação e manutenção de equipamentos eletroeletrônicos de uso pessoal e doméstico"
S.95.29-1,Classe,"Reparação e manutenção de objetos e equipamentos pessoais e domésticos não especificados anteriormente"
S.95.29-1/01,Subclasse,"Reparação de calçados, bolsas e artigos de viagem"
S.95.29-1/02,Subclasse,"Chaveiros"
S.95.29-1/03,Subclasse,"Reparação de relógios"
S.95.29-1/04,Subclasse,"Reparação de bicicletas, triciclos e outros veículos não-motorizados"
S.95.29-1/05,Subclasse,"Reparação de artigos do mobiliário"
S.95.29-1/06,Subclasse,"Reparação de jóias"
S.95.29-1/99,Subclasse,"Reparação e manutenção de outros objetos e equipamentos pessoais e domésticos não especificados anteriormente"
S.96,Divisão,"Outras Atividades de Serviços Pessoais"
S.96.0,Grupo,"Outras atividades de serviços pessoais"
S.96.01-7,Classe,"Lavanderias, tinturarias e toalheiros"
S.96.01-7/01,Subclasse,"Lavanderias"
S.96.01-7/02,Subclasse,"Tinturarias"
S.96.01-7/03,Subclasse,"Toalheiros"
S.96.02-5,Classe,"Cabeleireiros e outras atividades de tratamento de beleza"
S.96.02-5/01,Subclasse,"Cabeleireiros"
S.96.02-5/02,Subclasse,"Atividades de estética e outros serviços de cuidados com a beleza"
S.96.03-3,Classe,"Atividades funerárias e serviços relacionados"
S.96.03-3/01,Subclasse,"Gestão e manutenção de cemitérios"
S.96.03-3/02,Subclasse,"Serviços de cremação"
S.96.03-3/03,Subclasse,"Serviços de sepultamento"
S.96.03-3/04,Subclasse,"Serviços de funerárias"
S.96.03-3/05,Subclasse,"Serviços de somatoconservação"
S.96.03-3/99,Subclasse,"Atividades funerárias e serviços relacionados não especificados anteriormente"
S.96.09-2,Classe,"Atividades de serviços pessoais não especificadas anteriormente"
S.96.09-2/02,Subclasse,"Agências matrimoniais"
S.96.09-2/03,Subclasse,"Alojamento, higiene e embelezamento de animais"
S.96.09-2/04,Subclasse,"Exploração de máquinas de serviços pessoais acionadas por moeda"
S.96.09-2/05,Subclasse,"Atividades de sauna e banhos"
S.96.09-2/06,Subclasse,"Serviços de tatuagem e colocação de piercing"
S.96.09-2/99,Subclasse,"Outras atividades de serviços pessoais não especificadas anteriormente"
T,Seção,"Serviços Domésticos"
T.97,Divisão,"Serviços Domésticos"
T.97.0,Grupo,"Serviços domésticos"
T.97.00-5,Classe,"Serviços domésticos"
T.97.00-5/00,Subclasse,"Serviços domésticos"
U,Seção,"Organismos Internacionais e Outras Instituições Extraterritoriais"
U.99,Divisão,"Organismos Internacionais e Outras Instituições Extraterritoriais"
U.99.0,Grupo,"Organismos internacionais e outras instituições extraterritoriais"
